"ID_REF"	"GSM101095"	"GSM101096"	"GSM101097"	"GSM101098"	"GSM101099"	"GSM101100"	"GSM101101"	"GSM101102"	"GSM101103"	"GSM101104"	"GSM101105"	"GSM101106"	"GSM101107"	"GSM101108"	"GSM101109"	"GSM101110"	"GSM101111"	"GSM101112"	"GSM101113"	"GSM101114"	"GSM101115"	"GSM101116"
"205728_at"	8.60435	9.715731	8.486898	9.397995	9.578452	8.841086	8.525869	7.5139947	8.784193	7.9458303	7.9051194	8.663084	8.955978	8.784195	8.872441	7.7918005	9.012106	8.825142	8.94045	7.99452	8.598977	8.518772
"205729_at"	18.847116	59.330116	20.019709	17.326332	21.983465	28.025328	36.44412	31.63973	23.78224	28.50801	23.447021	20.3412	15.782972	16.33642	16.53666	22.684155	23.969526	42.763313	12.22157	18.045023	48.771923	29.28727
"205730_s_at"	41.91978	59.656353	51.533722	77.28415	65.18379	51.77935	45.514626	30.009645	57.705376	68.460236	33.94586	49.077568	54.186104	76.13003	44.30433	67.95834	52.116528	44.763412	40.01061	55.555347	28.915588	44.345882
"205731_s_at"	43.592762	62.19673	57.632336	38.363113	44.45762	47.38859	45.729176	50.248802	75.006195	101.1248	44.45762	52.081264	38.355103	49.76283	31.023163	42.299046	67.5105	76.62311	55.23141	73.27315	116.32275	109.42204
"205732_s_at"	18.827826	43.66091	41.22575	32.423462	27.34219	28.846415	71.35819	65.90607	43.410793	75.98615	42.989487	36.997234	12.359777	12.647271	17.690926	13.614859	50.851448	60.95402	30.30269	54.10341	163.81929	79.3141
"205733_at"	39.39808	52.26777	55.48789	72.57588	39.218662	56.4465	65.07978	49.69206	45.58102	55.345566	53.729145	56.227505	70.401215	86.9506	64.900475	65.09334	56.25875	49.569756	42.839806	60.55655	48.173004	43.529274
"205734_s_at"	24.19394	18.172626	16.76842	17.752745	17.33565	19.517153	17.32513	17.72258	16.614037	17.726582	19.496838	17.051008	26.187218	37.55811	23.955387	33.473198	16.166355	14.067357	19.707748	15.451524	14.476489	18.669699
"205735_s_at"	14.627249	11.666575	13.727066	13.203696	14.826582	14.395565	12.5735235	12.007968	11.80957	11.658073	13.03884	12.026734	13.905947	20.467962	12.85372	19.763573	11.697793	12.315241	13.885208	12.115971	10.427143	13.404559
"205736_at"	26.365067	15.8243885	13.742575	13.37436	17.563374	12.849484	16.36963	15.15726	15.326805	12.202284	14.742696	12.523656	17.852848	15.673528	19.020277	23.219864	13.453738	14.221998	19.020277	12.836778	12.385332	17.148642
"205737_at"	22.207394	14.177888	15.528136	14.904501	16.293947	15.442143	13.278613	18.971811	13.616988	15.178578	12.806068	14.253377	19.97182	22.523321	17.826536	31.173185	18.1638	19.606434	15.48508	14.696967	13.726598	14.053449
"205738_s_at"	65.62418	56.685043	40.01061	41.080055	67.95364	43.68439	45.217808	39.83325	40.261356	41.72381	48.196392	36.824295	66.68956	109.99508	58.71758	59.19024	51.360504	45.80382	56.886066	53.340813	35.77859	43.92309
"205739_x_at"	14.575055	40.27813	46.071682	63.97791	14.782404	32.495018	64.32526	39.21253	31.693026	38.698757	54.899757	45.512238	20.476854	8.195961	34.34525	14.374103	90.74767	33.686493	25.256187	37.571793	35.979084	51.99366
"205740_s_at"	662.861	314.00854	261.41962	266.5365	383.8995	453.24902	285.78018	347.71832	547.98254	491.92984	651.197	449.4815	271.64032	177.82755	277.8047	389.45557	220.87982	250.34633	590.2134	246.80482	405.99777	190.77238
"205741_s_at"	23.90514	20.02284	19.112255	31.851831	17.13763	20.325323	16.96718	24.503239	19.388872	16.497673	23.099287	21.054848	42.038532	38.805016	51.556103	55.885075	16.504263	22.615368	46.486897	84.07781	38.56334	18.974115
"205742_at"	82.77486	151.92361	72.02507	95.26946	74.78139	90.023056	60.33628	78.20022	58.084187	119.940796	80.129005	68.73048	52.57254	50.076427	93.11679	59.512672	60.38023	71.186295	91.914276	75.33887	79.49187	101.620995
"205743_at"	146.16164	88.04387	113.60939	97.79047	97.38065	76.559265	65.16452	73.61983	82.37359	76.825455	63.60262	63.042183	248.40321	226.92935	219.78224	82.40219	440.22522	96.30839	64.48729	134.11145	76.58186	60.95722
"205744_at"	113.398636	125.49391	153.81241	68.23249	111.173386	86.619255	58.935055	79.881836	55.023796	135.4517	185.73172	94.20575	67.60663	83.88107	69.66836	108.32432	101.53807	71.20972	81.02102	92.249825	92.20822	128.02136
"205745_x_at"	161.41777	172.44533	204.5566	162.44077	184.89253	218.8348	191.68834	187.89418	174.23213	194.67877	188.71774	198.8583	342.7935	145.70326	240.33385	161.75432	294.3266	199.98637	178.70923	185.13655	175.58592	272.82147
"205746_s_at"	19.273796	62.435757	40.06204	21.13539	23.876938	15.341978	28.524342	58.154747	27.349316	35.483665	30.321106	29.460102	33.00311	22.38111	25.639507	34.885277	159.71515	29.896832	32.761147	19.932346	23.776056	20.722809
"205747_at"	13.702804	12.14714	13.650589	12.721015	12.575274	13.656272	12.933825	15.237699	12.228785	12.412227	12.897962	11.998804	13.789637	15.814782	11.522909	13.546749	11.976337	11.631803	14.453145	14.150359	14.111123	12.007138
"205748_s_at"	223.36981	156.49146	136.4331	87.25442	175.62854	153.5005	122.464745	154.34985	189.32109	190.81195	198.1279	195.38947	147.69406	176.36151	155.34413	273.06757	119.82424	126.438255	207.7042	99.23164	167.53096	111.82938
"205749_at"	24.863487	19.538504	25.414906	21.126589	30.778635	20.874762	19.790346	23.1061	21.333273	17.767849	25.627493	18.640242	1371.1033	64.3275	2108.9822	1263.7094	22.85644	133.23692	61.323273	88.69874	505.69226	17.65781
"205750_at"	273.58957	193.78871	352.29807	158.83347	334.8209	214.92801	303.24423	271.19757	331.1111	343.92548	246.08212	275.56223	296.93277	138.97575	287.9705	244.8976	233.17703	252.84372	236.65848	241.66377	242.49557	240.47552
"205751_at"	9.484832	8.800063	9.337841	9.062608	8.537419	9.061034	7.855886	9.41726	10.983239	8.0267725	8.894333	8.9768305	8.816574	11.045171	8.048813	9.428381	8.384132	9.593424	9.074569	8.595399	8.373081	8.703771
"205752_s_at"	51.37121	35.868114	35.85628	28.301966	50.75271	38.609547	30.332682	35.4781	42.559723	33.757294	32.61649	28.664776	46.003006	55.686604	36.085384	48.427822	39.528877	40.371906	33.28897	36.56957	32.474724	29.236494
"205753_at"	19.65174	16.413141	18.083277	13.888578	19.841583	18.163794	15.882987	19.201015	19.453234	18.764217	14.808593	14.788044	18.779202	22.70857	20.66426	21.848822	14.921062	16.758528	16.889326	16.596455	17.387173	18.556326
"205754_at"	66.53928	47.046085	39.344105	53.357475	44.450657	36.1694	40.339684	49.321766	45.285347	45.556488	46.868435	40.927784	55.969532	96.1665	56.36527	82.70163	40.631985	41.603794	47.355713	45.33882	35.99408	39.889984
"205755_at"	16.970709	12.478745	11.787868	11.951835	12.243639	17.043615	14.060764	12.82319	15.810387	12.627316	16.985151	13.496995	17.75121	21.490074	19.850193	16.398909	12.2005825	14.190194	16.233545	13.389914	12.543011	13.391079
"205756_s_at"	59.028175	113.9274	116.68062	82.6615	62.138508	116.48227	120.91892	139.46873	157.73477	98.19699	86.05746	101.6051	96.84983	39.516563	91.92068	56.927555	132.64175	98.16291	88.16772	103.56868	96.66514	72.45763
"205757_at"	79.28105	43.51342	63.244938	48.268402	85.48732	58.429924	37.450066	60.15748	102.82191	133.78378	60.968815	53.0804	74.88133	98.54523	66.05378	88.86207	48.194763	54.63935	121.79921	92.75066	78.23412	64.329735
"205758_at"	131.98038	187.08723	98.86721	63.54854	244.40518	75.807045	54.722893	62.014603	64.953415	65.88894	63.97013	53.24186	83.035255	810.14496	113.57591	87.72818	333.9793	124.43997	66.15361	73.51645	152.35927	43.673813
"205759_s_at"	251.67934	183.30145	103.678375	123.31354	240.70944	147.525	114.46638	124.26298	232.29654	183.16785	198.72702	155.52765	86.23384	193.86949	109.082695	183.49236	101.69676	123.87547	225.69223	106.50134	108.33558	92.786095
"205760_s_at"	147.34586	123.2963	133.57484	175.70778	124.96354	121.621735	119.17306	130.79927	121.187675	130.10197	183.4221	165.45636	109.678635	81.19978	93.409676	58.06901	127.68624	114.64117	143.26102	126.17085	104.80715	116.82236
"205761_s_at"	70.76504	190.83853	175.66522	212.84947	87.41517	144.27411	240.66779	203.48373	178.51717	160.77757	230.33377	196.29025	99.79289	58.20629	143.66942	78.63978	140.07016	160.66048	259.69684	168.242	199.48027	170.1622
"205762_s_at"	30.672516	45.263348	41.414337	65.628746	36.33043	36.639423	57.94421	42.398247	41.8805	41.349003	40.801537	51.899906	35.39938	27.31659	53.788837	28.479826	41.665936	49.900326	46.754684	44.235195	40.241817	48.594513
"205763_s_at"	108.47851	247.01476	203.49422	204.51367	107.664604	147.53006	296.77805	243.86282	189.66951	189.37363	183.68327	170.12375	107.88158	79.16145	140.62053	108.58781	229.4837	235.18445	206.76917	216.34987	309.35675	210.85658
"205764_at"	12.200794	10.80065	9.321323	11.38733	8.567397	10.039335	10.233888	10.153574	9.725179	8.840468	8.636663	8.468655	10.116285	12.715272	9.383651	9.473969	9.30581	9.8126545	9.960548	10.366517	9.457545	10.587232
"205765_at"	13.558504	16.063442	19.48567	13.494656	16.395494	28.96379	15.02761	17.13674	13.021657	19.98673	23.178385	30.633688	13.588655	18.022503	33.666607	13.0022335	14.410568	58.42179	12.730289	18.170729	12.6266575	28.762438
"205766_at"	119.50026	68.691124	59.27452	73.9361	73.9489	70.11223	57.827675	64.6296	68.19935	65.42403	72.28173	78.000946	83.2112	149.1985	106.20969	96.05637	49.541363	60.723854	98.74716	57.603325	61.560997	62.05548
"205767_at"	9.002726	9.71236	10.360048	10.422078	10.420631	9.522762	8.551357	7.386261	8.826981	8.126567	8.938589	7.976224	10.611148	11.259607	9.431321	8.778709	9.956057	8.562047	8.931764	8.588835	9.303228	8.574836
"205768_s_at"	1416.0839	928.04285	1848.0034	1782.2399	1729.4683	1821.7661	2590.7695	2028.2898	1828.2267	1311.888	1678.1423	2107.9575	1117.912	957.5569	1520.8265	1734.1554	1628.2247	1518.5077	1610.5764	1608.9	2118.9604	1731.3289
"205769_at"	2273.3257	1478.1024	2811.724	2752.913	2917.903	2700.6248	4382.6147	3113.892	2922.869	2109.9326	2561.3542	3158.9617	1568.1572	1247.8663	2151.7937	2463.6956	2351.6572	2504.563	2773.3403	2158.5989	3442.5562	2692.953
"205770_at"	258.64886	257.49323	241.43721	175.62234	211.7624	111.9167	240.21274	285.65103	174.73474	254.66695	128.70973	155.45735	258.36154	200.54234	267.6814	446.71298	363.04782	473.73242	249.79947	520.02045	850.704	421.43915
"205771_s_at"	67.37704	182.55844	155.83824	218.31493	86.520096	175.2327	265.81583	210.4291	210.15535	180.09772	180.29793	155.45735	88.58943	54.63177	108.11022	35.61133	137.28343	92.665344	86.46005	130.62912	141.98642	93.10542
"205772_s_at"	12.821191	10.626074	11.390496	12.484805	11.990889	9.449999	10.9429035	10.677649	10.246325	9.895079	11.766199	10.296237	13.104174	14.00572	14.503892	11.886058	11.54332	11.597941	13.342823	12.4221325	10.716261	12.743989
"205773_at"	15.294661	35.686207	48.2123	60.06776	29.962803	47.498936	60.209682	58.9903	57.68936	39.05837	46.0829	62.772545	30.835308	16.075718	49.687748	20.864252	54.275524	43.86292	34.781914	61.31687	59.515736	57.60632
"205774_at"	168.16003	84.86502	94.08808	83.65866	109.173546	116.08869	83.05541	74.790405	82.06117	89.484146	109.91874	152.73518	127.44281	113.359276	120.08025	135.01282	104.39332	96.392006	108.87265	122.207726	101.61557	96.356895
"205775_at"	377.72015	173.82426	215.40202	236.5927	270.09378	295.61118	295.0729	344.36118	327.90305	173.10184	232.41342	336.07205	197.12975	164.01837	213.61531	280.36658	146.48656	199.39372	257.19394	232.71196	213.0747	152.29578
"205776_at"	304.74774	382.2575	501.47995	422.09076	466.93304	366.4091	530.65936	478.699	527.83997	523.27045	403.79138	492.85236	356.8701	223.34659	362.985	282.30505	475.4868	444.16968	430.15848	435.42334	339.11902	564.41925
"205777_at"	54.61281	29.381462	29.296432	36.811512	30.814436	33.034042	29.351887	29.420225	27.586224	23.706009	32.437534	31.218681	29.393696	60.37712	38.377743	46.772568	25.463463	26.358204	37.539864	33.1535	27.993721	30.185654
"205778_at"	29.112967	26.55655	25.983055	20.952412	28.906551	21.107899	20.741152	22.823141	22.291567	19.005423	21.484112	20.299583	32.089848	46.2993	29.740038	38.447727	24.975063	21.466223	23.427496	21.53114	26.994253	20.152163
"205779_at"	78.68618	58.030758	41.03732	40.084988	57.26742	46.056507	37.326786	50.906193	49.052032	42.92092	50.991077	33.411674	58.96468	74.04653	38.951424	58.299263	32.853947	39.028564	46.01097	33.038624	33.900536	30.266956
"205780_at"	804.41473	438.55536	529.0689	424.3158	544.1349	459.0035	491.6222	480.60535	485.0122	726.8335	488.10278	482.3263	448.04822	377.79254	588.4132	597.59247	511.67737	488.06903	520.90594	367.20438	475.2474	339.78445
"205781_at"	107.027534	83.81562	72.16271	68.36058	77.012405	101.90525	50.279324	76.405365	73.9092	63.510002	76.120804	80.61996	88.033165	112.18711	117.877304	96.320145	65.58889	60.31218	85.247314	57.24162	78.84885	51.1968
"205782_at"	12.719692	10.926208	11.270945	12.517355	12.059344	11.2592125	10.748299	11.235015	11.28582	10.777434	10.976763	11.08165	11.710392	12.205883	9.881011	11.213975	9.863196	10.892512	11.807523	11.192977	10.597166	12.24747
"205783_at"	72.640144	142.57904	46.381348	70.341385	73.69654	44.85127	39.175804	43.4033	102.11948	54.405655	94.992165	70.65458	44.10642	61.526836	36.50551	69.97249	39.393982	73.57386	75.13517	44.727673	77.50576	28.254354
"205784_x_at"	224.06096	145.84486	165.0492	141.18793	179.4115	155.87347	132.80295	145.13287	131.59164	151.16884	157.35736	130.34154	212.42868	316.21762	157.5214	188.96005	119.119316	160.44029	190.2367	138.29248	143.03754	141.88544
"205785_at"	40.303307	28.236212	34.74691	30.540277	37.802013	29.904617	26.105997	32.389736	34.612114	30.39223	25.192703	30.247004	32.414482	47.768406	32.223785	38.69944	31.491825	28.144247	30.835308	32.19248	27.25881	27.400145
"205786_s_at"	51.319534	361.37595	59.237534	92.964966	61.99308	44.40749	45.651474	53.3149	43.374687	52.289555	28.617058	29.836191	323.47778	321.88742	147.75555	56.24802	222.29494	33.82238	32.824318	138	39.028564	37.459827
"205787_x_at"	117.38533	114.60357	153.40727	94.18626	128.23044	99.803314	102.96655	105.02753	140.35002	177.89235	98.39314	97.580345	59.224174	48.464012	30.686384	61.06946	193.369	245.13174	86.20243	234.7158	303.0023	387.78983
"205788_s_at"	784.60187	1544.5514	1794.7456	2143.4045	881.08466	1549.7058	1937.124	1529.4012	1339.7256	1797.7083	1399.3224	1507.6334	991.0298	720.8293	1232.4775	758.50836	1869.4198	1653.912	1244.9446	1903.0049	2011.3582	2179.4517
"205789_at"	13.79777	19.50124	12.67738	17.07974	17.665777	14.680143	14.969312	13.049713	14.092036	13.532181	12.483085	11.289741	26.11506	30.96184	15.9337845	14.561401	21.630768	14.971382	20.315798	14.446623	12.981048	10.43656
"205790_at"	71.91385	51.799133	82.71595	43.024563	80.105316	66.53462	70.24622	76.62307	132.17064	47.386116	45.067387	43.239395	61.29132	154.03949	47.250626	73.04845	65.644646	41.086464	49.479496	52.18168	42.88144	42.202976
"205791_x_at"	48.19473	75.7807	92.989174	91.46557	53.57646	80.67729	109.12244	99.30226	114.454475	79.23427	88.21671	95.49459	58.17799	33.29591	80.40339	53.86359	87.05477	76.51281	88.25807	78.87487	87.50316	82.68586
"205792_at"	34.784924	25.021038	26.301994	22.324474	32.02198	18.205767	24.98156	20.859184	23.199715	27.370678	24.85701	22.364801	27.030815	36.44286	26.21678	50.32647	21.419704	25.06667	22.88144	20.625568	21.039137	21.458035
"205793_x_at"	221.5133	129.83592	117.93656	154.99689	185.30347	147.61717	135.50816	120.97128	140.97246	145.97656	146.33171	132.24641	139.4299	229.63509	144.98187	211.333	110.4447	111.09623	188.00836	95.86986	113.01758	113.015526
"205794_s_at"	22.366737	40.146927	43.194397	41.611015	31.063034	40.82705	92.38761	38.287937	31.771784	21.816996	24.339233	27.817942	82.07823	27.11867	51.037098	33.729763	45.55651	78.58794	48.129562	102.64002	114.633354	46.78555
"205795_at"	40.42661	50.47165	95.55426	70.42448	91.84729	113.20592	107.6198	69.11202	82.56967	90.85804	109.25323	94.34155	74.99056	45.61661	69.64661	98.70955	88.13716	100.36775	113.15886	86.81343	81.87337	87.709946
"205796_at"	10.981715	14.111369	15.36889	12.247044	11.971344	11.268596	12.127759	11.76784	10.865698	12.262353	11.497341	11.991309	12.152197	17.767235	12.062271	13.416667	14.425081	10.639545	9.615763	11.989645	10.111024	12.298161
"205797_s_at"	105.09125	75.18603	64.45486	61.791126	93.51998	76.1419	64.699165	78.18527	61.47027	68.43885	72.78521	56.388714	102.23826	160.80257	81.19982	105.643524	72.936966	68.93472	63.418552	73.8335	63.119877	66.65256
"205798_at"	83.289246	250.59415	69.08323	65.60597	86.4751	66.800766	45.53753	47.73446	130.12915	88.79116	42.601837	52.275955	129.19308	96.95069	45.417564	82.483765	233.52531	72.22155	43.137466	79.05715	74.95936	55.895733
"205799_s_at"	23.007656	20.936426	27.035494	26.200401	24.114716	36.243534	22.48505	20.467962	31.49401	24.13816	21.784458	21.103497	22.760649	34.446716	20.329897	23.92962	23.340652	22.199675	23.51139	24.642687	22.46477	28.36686
"205800_at"	15.717917	15.549709	12.806514	13.986779	14.580105	15.109194	13.338198	14.308399	12.079029	14.835337	12.692791	12.91857	18.971157	23.165508	15.339579	24.93954	14.0881195	13.99309	12.303706	13.005396	12.3576355	11.597936
"205801_s_at"	12.973838	36.322884	20.033613	33.02774	15.025525	23.537527	25.576841	21.721792	14.990105	19.4067	22.275326	22.281515	18.150564	23.204948	22.141968	17.406496	30.200842	20.560524	13.302137	15.697204	16.97454	40.795883
"205802_at"	32.856224	67.54331	86.90235	158.00601	41.469032	73.45016	85.51105	95.24143	100.01135	81.9075	83.82721	87.07146	65.89696	26.82752	65.23472	47.86216	106.17469	92.49829	63.08377	98.77805	83.60638	99.47477
"205803_s_at"	21.89969	50.90709	82.62276	116.43379	19.746107	50.323868	93.31414	85.68337	87.17125	80.510925	77.39287	84.96969	30.516434	17.728737	38.996754	18.764545	98.78663	66.45507	46.95066	107.12971	104.70355	103.03089
"205804_s_at"	33.01169	49.156006	31.719997	29.779295	39.609917	23.21382	23.64274	22.63461	23.596012	28.445759	25.062773	25.384935	29.671997	73.41955	28.493177	27.770681	49.613632	30.735926	27.75621	27.413462	30.484663	25.010626
"205805_s_at"	29.683317	21.889048	18.354546	21.84352	27.088099	19.163067	20.96261	19.22436	21.692411	21.723299	20.580519	21.53039	28.709581	34.18706	24.634134	23.348755	21.715765	21.2985	19.421526	21.229116	18.89296	21.575275
"205806_at"	71.34958	57.411728	50.69287	62.916504	55.642197	60.572315	55.384003	46.84895	57.823704	50.93272	55.769806	59.122513	66.930756	98.17653	81.38608	79.135414	43.54665	53.7441	80.52072	61.21903	46.1325	60.14079
"205807_s_at"	363.4197	174.92882	321.24542	385.5011	262.05536	302.9179	328.0056	261.6194	331.686	186.65898	213.23753	244.8467	171.40704	139.21227	251.26888	233.14468	263.34988	524.6611	207.11395	257.85974	220.59595	267.40265
"205808_at"	41.134293	62.084606	40.927784	37.67497	35.576756	27.280584	29.58458	47.96113	41.645714	52.578033	45.49566	37.490383	40.475735	40.153225	35.678158	41.790493	63.065155	53.10806	49.414303	68.12602	88.30248	71.41395
"205809_s_at"	67.39111	91.660995	139.79085	43.032043	88.74646	77.29889	52.93597	62.250732	162.48283	75.01656	55.95104	79.79591	40.073837	20.090355	16.172531	32.757725	147.74266	218.83084	93.837	186.33865	157.87985	122.7477
"205810_s_at"	52.52784	70.253555	73.90533	61.224342	65.58545	53.942177	70.02957	66.819305	52.346733	110.7037	58.469475	55.476353	39.23022	52.74799	49.817257	56.87028	62.194565	79.05847	67.01206	75.12471	146.85829	66.79726
"205811_at"	105.52073	127.05859	127.58661	186.60728	91.93019	114.76664	155.89235	108.38451	103.86378	112.00025	124.73398	140.26231	87.40441	61.317924	93.26877	64.2906	150.65805	110.99028	122.28414	100.599655	118.58924	142.49748
"205812_s_at"	1333.0474	1194.0969	1299.2225	1058.9368	1445.8561	1396.8977	1177.6337	1290.078	1332.0986	983.59467	1138.3107	1148.2505	1263.5123	1423.0295	1270.3716	1357.1593	1379.456	1608.3417	1233.9336	1591.6267	1086.8074	1219.0554
"205813_s_at"	152.61331	160.00648	194.56387	185.61255	141.54108	170.97325	159.19766	155.87347	129.02281	214.57022	176.49022	199.30722	166.23927	101.48173	157.63628	145.30418	158.93265	189.55125	195.37587	167.89178	178.0467	224.45009
"205814_at"	15.641185	19.244051	13.687353	19.455265	16.495377	16.079903	15.364095	15.843906	11.984235	14.994008	16.655895	12.86845	19.293879	25.557323	20.195587	21.771612	14.638427	17.194527	15.877479	16.482796	13.481551	14.279622
"205815_at"	13.65722	12.561751	13.839021	11.94686	12.677382	12.194028	13.72327	11.176284	10.000386	11.236182	12.290478	10.019842	14.816309	15.2276535	12.198258	19.745064	14.053934	9.73126	13.317848	12.3657875	11.392473	10.976763
"205816_at"	13.178517	18.829132	18.590488	21.718027	13.827494	21.935438	18.443953	19.964546	22.535831	17.990318	15.746315	17.008156	12.151988	12.736033	14.403063	12.522131	38.796257	27.11161	13.029567	20.661749	20.744743	23.323647
"205817_at"	285.87436	342.27637	407.23962	201.38638	434.39722	515.0987	339.70798	429.0625	568.9725	365.25986	497.3632	465.71118	437.3089	379.0797	388.15335	507.98822	310.36783	302.35092	536.81915	377.0917	385.49506	408.65558
"205818_at"	23.908035	15.192014	12.86599	15.755879	16.284618	12.75616	11.966773	12.018597	14.628013	14.308644	12.927763	13.196139	17.556662	22.339973	15.449914	20.201534	13.482715	14.585424	15.627349	13.8358965	11.608404	13.140604
"205819_at"	525.564	992.7353	305.07602	171.5498	198.08672	168.23605	143.91159	337.80338	433.97485	358.26	97.25574	108.76514	1251.0765	400.2332	748.506	162.7342	1474.1311	126.27823	206.24255	310.07715	154.73349	83.91895
"205820_s_at"	36.803852	25.658201	21.358835	23.184023	25.183966	19.161407	17.678041	23.214216	18.75869	21.992613	18.71447	21.464733	26.23954	30.612959	29.906693	33.11842	19.19869	19.10463	22.156195	18.369528	17.754282	12.927092
"205821_at"	71.2901	133.4962	89.38329	71.99132	116.05653	64.28732	56.420044	50.891193	62.820454	60.914913	72.83579	63.433975	113.160805	276.8804	103.752205	115.6404	286.65417	100.76567	56.876194	103.645996	143.07233	73.567474
"205822_s_at"	62.13522	29.592793	30.1422	59.036366	36.623528	51.02823	56.9483	34.992596	48.692406	66.326004	63.288834	70.132965	34.29877	29.361568	43.562508	35.104507	72.29053	114.47827	35.824574	43.682884	97.856705	85.1231
"205823_at"	181.26736	94.35788	97.25063	130.03438	152.722	136.85767	85.309494	123.46127	124.53287	92.50306	115.26572	134.82323	125.66823	145.30176	122.713646	153.29547	120.54167	93.39346	129.95088	93.372444	110.297134	91.33708
"205824_at"	52.165398	39.175133	40.198513	41.724537	45.558075	41.819496	28.36932	39.530247	33.936424	35.958492	37.535282	41.2372	53.807526	108.52	47.041172	74.95414	34.118313	35.579216	45.21937	42.576702	33.179386	41.499973
"205825_at"	9.670985	8.118391	9.7485	9.666624	9.668638	9.66629	9.199833	8.469831	9.154286	9.310982	8.81015	8.804645	9.684087	13.831817	9.265527	10.2513075	9.560852	10.120854	9.173688	10.494678	8.928356	10.100153
"205826_at"	88.21671	100.73425	69.511375	58.621872	64.06901	37.25754	76.19216	72.92931	67.39696	60.29021	72.50283	65.55244	71.69957	42.511726	101.79209	107.74123	46.647736	40.36981	110.56542	136.445	98.77627	81.94441
"205827_at"	25.860693	21.697676	29.403383	24.654663	25.946104	20.129095	21.605244	23.218645	18.72778	21.975834	23.244446	19.35894	28.57536	30.887785	27.342196	22.651896	18.482403	21.591011	22.693594	22.019354	22.088245	18.311913
"205828_at"	11.069731	10.368321	9.157781	9.816405	11.213585	10.851001	10.477934	9.723829	8.666393	9.561515	8.65948	9.430015	9.931555	10.021584	10.981336	10.418826	9.665956	11.252962	10.2538	8.623787	10.168036	9.229578
"205829_at"	23.131378	20.617697	21.22765	20.617342	20.08095	23.691206	21.042799	19.958996	20.591944	18.124434	19.782099	18.736233	22.587122	21.398153	19.395927	29.888529	16.660524	15.654765	19.709797	16.820004	15.229237	20.984081
"205830_at"	51.706627	144.41437	167.51353	265.2491	41.706436	117.50551	250.79869	175.92743	213.74512	109.625404	151.26329	182.85335	59.45583	15.0714855	98.94956	53.235348	98.44946	123.96576	76.431854	139.46382	248.5282	103.60276
"205831_at"	68.14142	210.66663	102.013084	68.2171	168.40831	61.71936	59.757908	86.64784	96.62984	85.948456	84.30568	51.202965	85.84409	647.8267	100.90049	97.487144	421.50507	124.295334	69.364296	81.91746	158.98236	68.6589
"205832_at"	32.12886	24.117222	29.736933	23.330126	39.030575	23.125748	20.596245	27.278671	19.996086	25.05319	23.275124	19.924047	40.404137	35.24735	24.893696	33.90288	21.773876	24.08795	24.790232	23.653408	20.91246	20.736826
"205833_s_at"	424.50766	161.45703	202.99356	228.00706	274.18863	195.92603	295.48306	228.33173	228.00706	185.65768	260.9482	147.82236	134.98244	247.96841	218.22803	170.49326	129.19308	195.90565	173.62851	127.67315	129.41759	163.48717
"205834_s_at"	54.886433	31.104565	40.131615	36.817886	39.157467	34.68908	52.56705	35.0765	38.541252	44.355103	44.761856	31.684776	25.621262	37.376682	32.88475	33.91465	33.90465	45.564396	29.57021	25.60171	32.442616	32.436977
"205835_s_at"	25.015831	29.663755	24.692347	33.40936	21.504257	21.950684	29.226862	27.397284	23.335794	23.677643	21.751968	31.877829	18.62731	20.614122	25.900227	23.136597	37.74957	34.628937	24.943	29.379934	64.57582	47.56328
"205836_s_at"	27.978193	119.543915	112.79614	139.30171	32.921875	41.46182	128.81029	80.0845	60.306942	69.97132	75.789955	80.69834	25.447124	16.822931	60.760784	23.745125	110.817085	95.565926	66.81354	102.80054	179.28082	126.508575
"205837_s_at"	7.946386	7.311274	7.4607234	8.657075	9.185795	9.525742	9.318094	7.983705	8.260795	8.272269	7.790991	8.274569	8.376863	8.777492	7.882383	7.2099686	7.4952416	7.9081416	7.20947	7.3847237	7.186736	7.9117074
"205838_at"	13.335419	13.132404	12.474849	11.865038	12.050138	13.496068	10.904992	15.613524	12.154306	11.621314	11.743767	11.10475	12.861757	14.831743	11.433272	12.527783	12.451927	11.741321	12.548673	14.948541	12.045956	11.386542
"205839_s_at"	248.94688	168.9733	216.92908	164.68867	166.06624	206.69751	161.73465	201.92534	183.14244	272.6416	239.78381	243.2669	150.70786	148.73323	148.25903	171.00888	183.06622	142.83415	214.49585	191.1037	251.65306	191.66504
"205840_x_at"	25.948809	20.948061	26.167677	24.652952	26.349958	28.998987	22.45074	31.919893	24.824678	22.934319	20.392797	20.696562	29.44935	44.094162	23.351995	48.854916	26.841026	22.378387	21.076408	29.724564	25.227709	18.611794
"205841_at"	13.700418	47.288357	34.82176	57.369858	16.916895	26.972696	81.325294	52.28861	33.996548	46.985687	32.060894	38.549282	20.78871	18.779198	29.17263	14.782404	68.51016	35.238777	35.049114	32.662918	44.127834	39.808353
"205842_s_at"	57.69437	182.64726	154.88385	145.73106	85.18222	102.71479	264.10516	176.87946	118.72509	181.01584	120.7615	122.34159	68.856995	54.778946	111.380005	83.4672	221.41309	170.48431	149.84975	171.36847	167.534	229.90231
"205843_x_at"	311.07947	174.2563	159.50737	151.31567	214.64452	168.38197	145.64256	159.20312	169.48425	149.12595	147.03922	147.72462	219.16898	357.95535	165.74362	314.58643	142.2997	139.7011	212.59082	151.87878	149.18811	125.385056
